4968
4959.333333
4957.666667
4955.666667
4952.333333
4950.333333
4947.666667
4945.333333
4942.333333
4942
4939.333333
4936.333333
4936.666667
4938.333333
4932.666667
4932.666667
4929
4925
4929.666667
4920.666667
4923.666667
4920
4917.333333
4916
4915
4914.666667
4908.666667
4906.333333
4910.333333
4905.333333
4901.666667
4907.666667
4894.666667
4899.333333
4887.333333
4870
4853
4836.666667
4818
4809.666667
4775
4751
4715.333333
4702.666667
4672.333333
4649.666667
4629.666667
4625.666667
4573
4564.333333
4524.333333
4523.333333
4471.333333
4471.333333
4446.333333
4415.333333
4383
4370
4359.333333
4289.333333
4275
4278.666667
4273
4237
4216.333333
4174
4111.666667
4125.666667
4085
4112
4082
4007.666667
4002.333333
3983.666667
3976.666667
3977.333333
3942.666667
3943
3902
3862.666667
3851.666667
3856.333333
3824.333333
3785.666667
3828.333333
3738
3771.333333
3745
3717.333333
3696
3702
3652
3656
3639.666667
3611.333333
3604.666667
3558
3545
3526
3529
3487
3479
3453
3425.666667
3468.666667
3405
3425.333333
3359.666667
3361
3332.333333
3312.666667
3332
3291
3290.666667
3255
3250
3221.333333
3192
3168
3156.333333
3115.333333
3103.666667
3064.666667
3046.333333
3070
3038.333333
2641.333333
2575.333333
2517.666667
2530.333333
2462
2426
2369.666667
2346
2314
2300.333333
2287.666667
2139.333333
2084
1924
1831.333333
1820
1573
1510.666667
1458.333333
1437.666667
1045
809.6666667
460
94
0.333333333
123.3333333
185
242
616
846.6666667
887.3333333
933
952.6666667
976.3333333
1007.333333
1092.666667
1214
1315.333333
1339.333333
1647.666667
1680.333333
1661.333333
1711.333333
1868.333333
1950.333333
1982
2013.666667
2023.666667
2049.333333
2150.333333
2304
2309.666667
2382
2719
2881
2876.333333
2920.333333
2938
2972
2978.666667
3009.666667
3033.666667
3044.666667
3089.666667
3078
3124.333333
3125.333333
3147
3176.333333
3187.666667
3197
3197.333333
3249.666667
3250.666667
3256.333333
3297.333333
3288.666667
3309.333333
3320.666667
3356
3347.333333
3399.666667
3376.333333
3446.666667
3436.666667
3448
3452.666667
3457
3520.333333
3498
3536.666667
3543.666667
3552
3579.666667
3565.666667
3634.666667
3638.333333
3623
3651.666667
3677
3650.333333
3661.666667
3743
3753.666667
3750.666667
3795.333333
3838.333333
3842.333333
3873
3895
3927.666667
3970.333333
3975
3985.666667
4053.666667
4074.666667
4052
4137
4145.666667
4162.333333
4172.333333
4210
4253.666667
4278.333333
4298.333333
4330.666667
4360.333333
4359.666667
4370
4424
4449.333333
4489.333333
4496.333333
4527.666667
4572
4588.333333
4622.333333
4661
4663.666667
4711.666667
4729.666667
4742.666667
4775.666667
4796.333333
4803.666667
4825.666667
4847
4857.666667
4879.333333
4891.333333
4905.333333
4911.666667
4919
4925.666667
4934
4939.666667
4945.333333
4952.666667
4957.666667
4964.666667
4971
4975.666667
4983.333333
4984.666667
4991
4991
4991
4991.666667
4991.666667
4991.666667
4992
4993
4993
4993.333333
